"","ID","Group","Response_time","age","sex","Accuracy","Side","Direction","View","Angle","MIQ_item","MIQ_score","RT","Block","Angle_unif","Reject_trial"
"3165","P11","Foot",1247.1226000016,29,"Female",1,"Right","Down","Palmar","180",NA,NA,1247.1226000016,2,180,"no"
"3166","P11","Foot",648.560600002384,29,"Female",1,"Right","Medial","Palmar","315",NA,NA,648.560600002384,2,45,"no"
"3167","P11","Foot",561.999800000194,29,"Female",1,"Right","Medial","Palmar","225",NA,NA,561.999800000194,2,135,"no"
"3168","P11","Foot",513.194399998611,29,"Female",1,"Left","Up","Dorsal","0",NA,NA,513.194399998611,2,0,"no"
"3169","P11","Foot",839.574099998572,29,"Female",1,"Left","Medial","Palmar","315",NA,NA,839.574099998572,2,45,"no"
"3170","P11","Foot",747.645400002511,29,"Female",1,"Left","Up","Palmar","0",NA,NA,747.645400002511,2,0,"no"
"3171","P11","Foot",658.612899998843,29,"Female",1,"Left","Medial","Dorsal","270",NA,NA,658.612899998843,2,90,"no"
"3172","P11","Foot",503.505399999995,29,"Female",1,"Right","Medial","Dorsal","315",NA,NA,503.505399999995,2,45,"no"
"3173","P11","Foot",830.727200002002,29,"Female",1,"Left","Lateral","Palmar","90",NA,NA,830.727200002002,2,90,"no"
"3174","P11","Foot",600.129500002367,29,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,600.129500002367,2,45,"no"
"3175","P11","Foot",763.113699998939,29,"Female",1,"Left","Medial","Palmar","225",NA,NA,763.113699998939,2,135,"no"
"3176","P11","Foot",1121.84160000106,29,"Female",1,"Left","Medial","Dorsal","225",NA,NA,1121.84160000106,2,135,"no"
"3177","P11","Foot",451.045400001021,29,"Female",1,"Left","Medial","Dorsal","315",NA,NA,451.045400001021,2,45,"no"
"3178","P11","Foot",555.344199998217,29,"Female",1,"Right","Medial","Palmar","270",NA,NA,555.344199998217,2,90,"no"
"3179","P11","Foot",755.85510000019,29,"Female",1,"Right","Lateral","Palmar","90",NA,NA,755.85510000019,2,90,"no"
"3180","P11","Foot",813.897899999574,29,"Female",0,"Right","Lateral","Palmar","135",NA,NA,813.897899999574,2,135,"no"
"3181","P11","Foot",907.133300002897,29,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,907.133300002897,2,135,"no"
"3182","P11","Foot",894.771200000832,29,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,894.771200000832,2,90,"no"
"3183","P11","Foot",843.593300000066,29,"Female",1,"Right","Up","Palmar","0",NA,NA,843.593300000066,2,0,"no"
"3184","P11","Foot",654.292700000951,29,"Female",0,"Right","Lateral","Dorsal","135",NA,NA,654.292700000951,2,135,"no"
"3185","P11","Foot",1214.05899999809,29,"Female",1,"Right","Lateral","Palmar","45",NA,NA,1214.05899999809,2,45,"no"
"3186","P11","Foot",629.072699997778,29,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,629.072699997778,2,45,"no"
"3187","P11","Foot",819.996300000639,29,"Female",1,"Right","Medial","Dorsal","225",NA,NA,819.996300000639,2,135,"no"
"3188","P11","Foot",2185.48160000137,29,"Female",1,"Left","Down","Dorsal","180",NA,NA,2185.48160000137,2,180,"no"
"3189","P11","Foot",537.700300003053,29,"Female",1,"Right","Up","Dorsal","0",NA,NA,537.700300003053,2,0,"no"
"3190","P11","Foot",780.576899996959,29,"Female",0,"Left","Down","Palmar","180",NA,NA,780.576899996959,2,180,"no"
"3191","P11","Foot",1019.93640000001,29,"Female",1,"Left","Medial","Palmar","270",NA,NA,1019.93640000001,2,90,"no"
"3192","P11","Foot",542.873599999439,29,"Female",0,"Left","Lateral","Palmar","45",NA,NA,542.873599999439,2,45,"no"
"3193","P11","Foot",952.422500002285,29,"Female",1,"Right","Down","Dorsal","180",NA,NA,952.422500002285,2,180,"no"
"3194","P11","Foot",749.792899998283,29,"Female",1,"Right","Medial","Dorsal","270",NA,NA,749.792899998283,2,90,"no"
"3195","P11","Foot",979.476699998486,29,"Female",1,"Left","Lateral","Palmar","135",NA,NA,979.476699998486,2,135,"no"
"3196","P11","Foot",915.172400000301,29,"Female",1,"Left","Lateral","Palmar","90",NA,NA,915.172400000301,2,90,"no"
"3197","P11","Foot",1042.15919999842,29,"Female",1,"Right","Down","Palmar","180",NA,NA,1042.15919999842,2,180,"no"
"3198","P11","Foot",663.083200000983,29,"Female",1,"Left","Medial","Palmar","315",NA,NA,663.083200000983,2,45,"no"
"3199","P11","Foot",638.49360000313,29,"Female",1,"Left","Medial","Dorsal","315",NA,NA,638.49360000313,2,45,"no"
"3200","P11","Foot",573.349500002223,29,"Female",1,"Left","Up","Dorsal","0",NA,NA,573.349500002223,2,0,"no"
"3201","P11","Foot",789.143499998318,29,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,789.143499998318,2,90,"no"
"3202","P11","Foot",993.606199997885,29,"Female",1,"Left","Down","Dorsal","180",NA,NA,993.606199997885,2,180,"no"
"3203","P11","Foot",920.929699997942,29,"Female",1,"Left","Medial","Palmar","270",NA,NA,920.929699997942,2,90,"no"
"3204","P11","Foot",832.877700002427,29,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,832.877700002427,2,135,"no"
"3205","P11","Foot",591.755499997817,29,"Female",1,"Right","Medial","Dorsal","315",NA,NA,591.755499997817,2,45,"no"
"3206","P11","Foot",714.706099999603,29,"Female",1,"Left","Medial","Palmar","225",NA,NA,714.706099999603,2,135,"no"
"3207","P11","Foot",580.449999997654,29,"Female",1,"Right","Up","Dorsal","0",NA,NA,580.449999997654,2,0,"no"
"3208","P11","Foot",747.266899998067,29,"Female",1,"Left","Medial","Dorsal","225",NA,NA,747.266899998067,2,135,"no"
"3209","P11","Foot",791.235199998482,29,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,791.235199998482,2,135,"no"
"3210","P11","Foot",979.721400002745,29,"Female",1,"Right","Lateral","Palmar","45",NA,NA,979.721400002745,2,45,"no"
"3211","P11","Foot",581.177399999433,29,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,581.177399999433,2,45,"no"
"3212","P11","Foot",805.847800002084,29,"Female",1,"Right","Medial","Palmar","225",NA,NA,805.847800002084,2,135,"no"
"3213","P11","Foot",685.994300001767,29,"Female",0,"Right","Down","Dorsal","180",NA,NA,685.994300001767,2,180,"no"
"3214","P11","Foot",607.371599999169,29,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,607.371599999169,2,45,"no"
"3215","P11","Foot",1236.7806000002,29,"Female",1,"Left","Up","Palmar","0",NA,NA,1236.7806000002,2,0,"no"
"3216","P11","Foot",793.249900001683,29,"Female",1,"Right","Lateral","Palmar","90",NA,NA,793.249900001683,2,90,"no"
"3217","P11","Foot",899.721499998122,29,"Female",1,"Left","Lateral","Palmar","45",NA,NA,899.721499998122,2,45,"no"
"3218","P11","Foot",772.677400000248,29,"Female",1,"Right","Medial","Palmar","315",NA,NA,772.677400000248,2,45,"no"
"3219","P11","Foot",740.85550000018,29,"Female",1,"Right","Medial","Dorsal","225",NA,NA,740.85550000018,2,135,"no"
"3220","P11","Foot",1103.86550000112,29,"Female",0,"Left","Down","Palmar","180",NA,NA,1103.86550000112,2,180,"no"
"3221","P11","Foot",641.873299999133,29,"Female",1,"Right","Medial","Palmar","270",NA,NA,641.873299999133,2,90,"no"
"3222","P11","Foot",1165.0015999985,29,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1165.0015999985,2,135,"no"
"3223","P11","Foot",1047.00450000018,29,"Female",1,"Left","Lateral","Palmar","135",NA,NA,1047.00450000018,2,135,"no"
"3224","P11","Foot",825.405299998238,29,"Female",1,"Right","Up","Palmar","0",NA,NA,825.405299998238,2,0,"no"
"3225","P11","Foot",642.255899998418,29,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,642.255899998418,2,90,"no"
"3226","P11","Foot",740.051900000253,29,"Female",1,"Left","Medial","Dorsal","270",NA,NA,740.051900000253,2,90,"no"
"3227","P11","Foot",639.904100000422,29,"Female",1,"Right","Medial","Dorsal","270",NA,NA,639.904100000422,2,90,"no"
"3228","P11","Foot",805.348500001855,29,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,805.348500001855,3,45,"no"
"3229","P11","Foot",692.192299997259,29,"Female",1,"Right","Up","Palmar","0",NA,NA,692.192299997259,3,0,"no"
"3230","P11","Foot",635.151100002986,29,"Female",1,"Left","Medial","Palmar","270",NA,NA,635.151100002986,3,90,"no"
"3231","P11","Foot",653.672199998255,29,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,653.672199998255,3,45,"no"
"3232","P11","Foot",754.367899997305,29,"Female",1,"Right","Down","Palmar","180",NA,NA,754.367899997305,3,180,"no"
"3233","P11","Foot",574.738299997989,29,"Female",1,"Right","Medial","Palmar","225",NA,NA,574.738299997989,3,135,"no"
"3234","P11","Foot",713.413900000887,29,"Female",1,"Right","Medial","Palmar","315",NA,NA,713.413900000887,3,45,"no"
"3235","P11","Foot",901.061999997182,29,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,901.061999997182,3,90,"no"
"3236","P11","Foot",625.524699997186,29,"Female",1,"Right","Medial","Dorsal","225",NA,NA,625.524699997186,3,135,"no"
"3237","P11","Foot",566.787900002964,29,"Female",1,"Left","Up","Dorsal","0",NA,NA,566.787900002964,3,0,"no"
"3238","P11","Foot",789.266700001463,29,"Female",1,"Left","Medial","Dorsal","225",NA,NA,789.266700001463,3,135,"no"
"3239","P11","Foot",619.464099996549,29,"Female",1,"Right","Medial","Dorsal","270",NA,NA,619.464099996549,3,90,"no"
"3240","P11","Foot",572.101400000975,29,"Female",1,"Right","Up","Dorsal","0",NA,NA,572.101400000975,3,0,"no"
"3241","P11","Foot",872.271700001875,29,"Female",1,"Left","Medial","Palmar","315",NA,NA,872.271700001875,3,45,"no"
"3242","P11","Foot",573.141500000929,29,"Female",1,"Right","Medial","Palmar","270",NA,NA,573.141500000929,3,90,"no"
"3243","P11","Foot",621.691700001975,29,"Female",1,"Left","Medial","Dorsal","315",NA,NA,621.691700001975,3,45,"no"
"3244","P11","Foot",1434.28409999979,29,"Female",1,"Left","Down","Dorsal","180",NA,NA,1434.28409999979,3,180,"no"
"3245","P11","Foot",558.05749999854,29,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,558.05749999854,3,90,"no"
"3246","P11","Foot",860.769099999743,29,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,860.769099999743,3,135,"no"
"3247","P11","Foot",1205.16909999787,29,"Female",1,"Left","Lateral","Palmar","90",NA,NA,1205.16909999787,3,90,"no"
"3248","P11","Foot",924.668899999233,29,"Female",1,"Right","Lateral","Palmar","90",NA,NA,924.668899999233,3,90,"no"
"3249","P11","Foot",1056.87870000111,29,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,1056.87870000111,3,135,"no"
"3250","P11","Foot",961.75520000179,29,"Female",1,"Right","Down","Dorsal","180",NA,NA,961.75520000179,3,180,"no"
"3251","P11","Foot",722.007700001996,29,"Female",1,"Left","Medial","Dorsal","270",NA,NA,722.007700001996,3,90,"no"
"3252","P11","Foot",1265.57279999906,29,"Female",0,"Left","Down","Palmar","180",NA,NA,1265.57279999906,3,180,"no"
"3253","P11","Foot",1252.78009999965,29,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1252.78009999965,3,135,"no"
"3254","P11","Foot",811.785900001269,29,"Female",1,"Right","Lateral","Palmar","45",NA,NA,811.785900001269,3,45,"no"
"3255","P11","Foot",581.556699999055,29,"Female",1,"Right","Medial","Dorsal","315",NA,NA,581.556699999055,3,45,"no"
"3256","P11","Foot",990.980599999602,29,"Female",0,"Left","Medial","Palmar","225",NA,NA,990.980599999602,3,135,"no"
"3257","P11","Foot",1480.66729999846,29,"Female",1,"Left","Lateral","Palmar","45",NA,NA,1480.66729999846,3,45,"no"
"3258","P11","Foot",680.43630000102,29,"Female",1,"Left","Up","Palmar","0",NA,NA,680.43630000102,3,0,"no"
"3259","P11","Foot",855.129200001102,29,"Female",1,"Left","Lateral","Palmar","135",NA,NA,855.129200001102,3,135,"no"
"3260","P11","Foot",1318.22180000017,29,"Female",1,"Left","Medial","Dorsal","315",NA,NA,1318.22180000017,3,45,"no"
"3261","P11","Foot",826.711199999409,29,"Female",1,"Right","Lateral","Palmar","90",NA,NA,826.711199999409,3,90,"no"
"3262","P11","Foot",1721.97289999895,29,"Female",1,"Left","Down","Dorsal","180",NA,NA,1721.97289999895,3,180,"no"
"3263","P11","Foot",794.246199999179,29,"Female",1,"Left","Medial","Dorsal","225",NA,NA,794.246199999179,3,135,"no"
"3264","P11","Foot",880.162399997062,29,"Female",1,"Left","Medial","Palmar","270",NA,NA,880.162399997062,3,90,"no"
"3265","P11","Foot",613.219399998343,29,"Female",1,"Right","Medial","Palmar","270",NA,NA,613.219399998343,3,90,"no"
"3266","P11","Foot",1002.40459999986,29,"Female",1,"Left","Lateral","Palmar","45",NA,NA,1002.40459999986,3,45,"no"
"3267","P11","Foot",521.202700001595,29,"Female",1,"Right","Up","Palmar","0",NA,NA,521.202700001595,3,0,"no"
"3268","P11","Foot",629.286300001695,29,"Female",1,"Left","Medial","Palmar","225",NA,NA,629.286300001695,3,135,"no"
"3269","P11","Foot",676.416899998003,29,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,676.416899998003,3,90,"no"
"3270","P11","Foot",546.699400001671,29,"Female",1,"Right","Up","Dorsal","0",NA,NA,546.699400001671,3,0,"no"
"3271","P11","Foot",726.486800002021,29,"Female",1,"Right","Medial","Dorsal","225",NA,NA,726.486800002021,3,135,"no"
"3272","P11","Foot",794.123400002718,29,"Female",1,"Right","Down","Dorsal","180",NA,NA,794.123400002718,3,180,"no"
"3273","P11","Foot",851.54269999839,29,"Female",1,"Left","Up","Palmar","0",NA,NA,851.54269999839,3,0,"no"
"3274","P11","Foot",533.037400000467,29,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,533.037400000467,3,45,"no"
"3275","P11","Foot",654.660200001672,29,"Female",1,"Left","Medial","Palmar","315",NA,NA,654.660200001672,3,45,"no"
"3276","P11","Foot",580.460800003493,29,"Female",1,"Right","Medial","Palmar","315",NA,NA,580.460800003493,3,45,"no"
"3277","P11","Foot",559.398200002761,29,"Female",1,"Right","Medial","Palmar","225",NA,NA,559.398200002761,3,135,"no"
"3278","P11","Foot",967.795500000648,29,"Female",1,"Left","Lateral","Palmar","135",NA,NA,967.795500000648,3,135,"no"
"3279","P11","Foot",779.823799999576,29,"Female",1,"Left","Medial","Dorsal","270",NA,NA,779.823799999576,3,90,"no"
"3280","P11","Foot",670.68239999935,29,"Female",1,"Left","Lateral","Palmar","90",NA,NA,670.68239999935,3,90,"no"
"3281","P11","Foot",852.089899999555,29,"Female",1,"Right","Down","Palmar","180",NA,NA,852.089899999555,3,180,"no"
"3282","P11","Foot",747.503299997334,29,"Female",1,"Right","Lateral","Palmar","45",NA,NA,747.503299997334,3,45,"no"
"3283","P11","Foot",780.473099999654,29,"Female",1,"Right","Lateral","Palmar","135",NA,NA,780.473099999654,3,135,"no"
"3284","P11","Foot",657.809599997563,29,"Female",1,"Right","Medial","Dorsal","315",NA,NA,657.809599997563,3,45,"no"
"3285","P11","Foot",964.321199997357,29,"Female",0,"Left","Down","Palmar","180",NA,NA,964.321199997357,3,180,"no"
"3286","P11","Foot",837.641600002826,29,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,837.641600002826,3,135,"no"
"3287","P11","Foot",577.449500000512,29,"Female",1,"Right","Medial","Dorsal","270",NA,NA,577.449500000512,3,90,"no"
"3288","P11","Foot",615.883700000268,29,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,615.883700000268,3,45,"no"
"3289","P11","Foot",606.675499999255,29,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,606.675499999255,3,90,"no"
"3290","P11","Foot",690.892699996766,29,"Female",0,"Right","Lateral","Dorsal","135",NA,NA,690.892699996766,3,135,"no"
"3291","P11","Foot",636.681399999361,29,"Female",1,"Left","Up","Dorsal","0",NA,NA,636.681399999361,3,0,"no"
"3292","P11","Foot",1088.35729999919,29,"Female",1,"Right","Lateral","Palmar","45",NA,NA,1088.35729999919,3,45,"no"
"3293","P11","Foot",784.044500000164,29,"Female",1,"Right","Medial","Palmar","315",NA,NA,784.044500000164,3,45,"no"
"3294","P11","Foot",622.463899999275,29,"Female",1,"Left","Medial","Dorsal","315",NA,NA,622.463899999275,3,45,"no"
"3295","P11","Foot",797.782099998585,29,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,797.782099998585,3,135,"no"
"3296","P11","Foot",885.018799999671,29,"Female",1,"Left","Lateral","Palmar","135",NA,NA,885.018799999671,3,135,"no"
"3297","P11","Foot",1119.5516000007,29,"Female",1,"Right","Medial","Palmar","225",NA,NA,1119.5516000007,3,135,"no"
"3298","P11","Foot",761.675900001137,29,"Female",1,"Left","Medial","Palmar","315",NA,NA,761.675900001137,3,45,"no"
"3299","P11","Foot",745.597999997699,29,"Female",1,"Right","Medial","Dorsal","225",NA,NA,745.597999997699,3,135,"no"
"3300","P11","Foot",1046.13710000194,29,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1046.13710000194,3,135,"no"
"3301","P11","Foot",561.300400000619,29,"Female",0,"Left","Down","Palmar","180",NA,NA,561.300400000619,3,180,"no"
"3302","P11","Foot",685.860199999297,29,"Female",1,"Left","Medial","Dorsal","270",NA,NA,685.860199999297,3,90,"no"
"3303","P11","Foot",853.168600002391,29,"Female",1,"Left","Medial","Palmar","225",NA,NA,853.168600002391,3,135,"no"
"3304","P11","Foot",1240.7932999995,29,"Female",1,"Left","Down","Dorsal","180",NA,NA,1240.7932999995,3,180,"no"
"3305","P11","Foot",673.584799998935,29,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,673.584799998935,3,90,"no"
"3306","P11","Foot",547.728800000186,29,"Female",1,"Right","Up","Dorsal","0",NA,NA,547.728800000186,3,0,"no"
"3307","P11","Foot",871.439999998984,29,"Female",1,"Left","Medial","Dorsal","225",NA,NA,871.439999998984,3,135,"no"
"3308","P11","Foot",936.876900002972,29,"Female",1,"Right","Down","Palmar","180",NA,NA,936.876900002972,3,180,"no"
"3309","P11","Foot",1062.60950000069,29,"Female",1,"Right","Down","Dorsal","180",NA,NA,1062.60950000069,3,180,"no"
"3310","P11","Foot",614.385000000766,29,"Female",1,"Right","Up","Palmar","0",NA,NA,614.385000000766,3,0,"no"
"3311","P11","Foot",739.765600003011,29,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,739.765600003011,3,90,"no"
"3312","P11","Foot",707.772199999454,29,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,707.772199999454,3,135,"no"
"3313","P11","Foot",850.120499999321,29,"Female",1,"Right","Lateral","Palmar","90",NA,NA,850.120499999321,3,90,"no"
"3314","P11","Foot",745.481099998869,29,"Female",1,"Left","Lateral","Palmar","90",NA,NA,745.481099998869,3,90,"no"
"3315","P11","Foot",645.7896000029,29,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,645.7896000029,3,45,"no"
"3316","P11","Foot",788.600200001383,29,"Female",1,"Left","Medial","Palmar","270",NA,NA,788.600200001383,3,90,"no"
"3317","P11","Foot",613.23270000139,29,"Female",1,"Right","Medial","Dorsal","315",NA,NA,613.23270000139,3,45,"no"
"3318","P11","Foot",898.021599998174,29,"Female",1,"Left","Up","Palmar","0",NA,NA,898.021599998174,3,0,"no"
"3319","P11","Foot",782.828499999596,29,"Female",1,"Left","Lateral","Palmar","45",NA,NA,782.828499999596,3,45,"no"
"3320","P11","Foot",762.140099999669,29,"Female",1,"Left","Up","Dorsal","0",NA,NA,762.140099999669,3,0,"no"
"3321","P11","Foot",585.323499999504,29,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,585.323499999504,3,45,"no"
"3322","P11","Foot",593.176499998663,29,"Female",1,"Right","Medial","Dorsal","270",NA,NA,593.176499998663,3,90,"no"
"3323","P11","Foot",691.257299997233,29,"Female",1,"Right","Medial","Palmar","270",NA,NA,691.257299997233,3,90,"no"
"3324","P11","Foot",2664.28299999825,29,"Female",1,"Left","Lateral","Palmar","45",NA,NA,2664.28299999825,4,45,"no"
"3325","P11","Foot",1089.52689999933,29,"Female",1,"Right","Medial","Dorsal","225",NA,NA,1089.52689999933,4,135,"no"
"3326","P11","Foot",718.853800000943,29,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,718.853800000943,4,45,"no"
"3327","P11","Foot",673.4878999996,29,"Female",1,"Left","Medial","Palmar","315",NA,NA,673.4878999996,4,45,"no"
"3328","P11","Foot",588.222000002133,29,"Female",1,"Left","Lateral","Palmar","90",NA,NA,588.222000002133,4,90,"no"
"3329","P11","Foot",569.740200000524,29,"Female",1,"Right","Medial","Dorsal","270",NA,NA,569.740200000524,4,90,"no"
"3330","P11","Foot",710.015199998452,29,"Female",1,"Right","Lateral","Palmar","90",NA,NA,710.015199998452,4,90,"no"
"3331","P11","Foot",704.235000001063,29,"Female",1,"Left","Medial","Dorsal","225",NA,NA,704.235000001063,4,135,"no"
"3332","P11","Foot",730.490900001314,29,"Female",1,"Right","Lateral","Palmar","135",NA,NA,730.490900001314,4,135,"no"
"3333","P11","Foot",533.254400001169,29,"Female",1,"Left","Up","Dorsal","0",NA,NA,533.254400001169,4,0,"no"
"3334","P11","Foot",589.123599998857,29,"Female",1,"Right","Medial","Dorsal","315",NA,NA,589.123599998857,4,45,"no"
"3335","P11","Foot",1037.38280000107,29,"Female",1,"Left","Up","Palmar","0",NA,NA,1037.38280000107,4,0,"no"
